State,District,ConstituencyEN,ElectionType,CandidateName,Party,BallotVotes,Election,AdvanceBallotVotes,Gender,ConstituencyMM
Mon State,,Mon State 6,Amyotha,ဦးဘိုးမြင့်(ခ)နိုင်ဗညားချမ်း,မွန်အမျိုးသားပါတီ,16012,2015,826,M,မွန်ပြည်နယ် ၆
Mon State,,Mon State 2,Amyotha,ဒေါက်တာစိုးဝင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,18263,2015,2451,M,မွန်ပြည်နယ် ၂
Mon State,,Mon State 11,Amyotha,ဒေါ်ခင်မြင့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,18598,2015,3289,F,မွန်ပြည်နယ် ၁၁
Mon State,,Mon State 8,Amyotha,ဦးမျိုးဝင်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,18607,2015,1470,M,မွန်ပြည်နယ် ၈
Mon State,,Mon State 12,Amyotha,ဦးမြင့်ဆွေ,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,19331,2015,2003,M,မွန်ပြည်နယ် ၁၂
Mon State,,Mon State 4,Amyotha,ဦးလင်းတင်ဌေး,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,20142,2015,1484,M,မွန်ပြည်နယ် ၄
Mon State,,Mon State 3,Amyotha,ဦးခင်ဇော်ဦး,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,20417,2015,1525,M,မွန်ပြည်နယ် ၃
Mon State,,Mon State 9,Amyotha,ဦးခွန်မောင်သောင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,20450,2015,1278,M,မွန်ပြည်နယ် ၉
Mon State,,Mon State 10,Amyotha,ဦးဇော်ဝင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,20916,2015,2670,M,မွန်ပြည်နယ် ၁၀
Mon State,,Mon State 5,Amyotha,ဒေါ်မြတ်သီတာထွန်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,22984,2015,1391,F,မွန်ပြည်နယ် ၅
Mon State,,Mon State 6,Amyotha,ဦးဖေတင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,28348,2015,1778,M,မွန်ပြည်နယ် ၆
Mon State,,Mon State 10,Amyotha,ဦးစိုးသီဟ(ခ)မောင်တူး,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,31986,2015,2063,M,မွန်ပြည်နယ် ၁၀
Mon State,,Mon State 12,Amyotha,ဒေါ်သီရိရတနာ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,32854,2015,1673,F,မွန်ပြည်နယ် ၁၂
Mon State,,Mon State 2,Amyotha,ဒေါ်နွယ်နွယ်အောင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,33877,2015,1304,F,မွန်ပြည်နယ် ၂
Mon State,,Mon State 1,Amyotha,ဦးအေးမင်းဟန်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,37002,2015,1307,M,မွန်ပြည်နယ် ၁
Mon State,,Mon State 11,Amyotha,ဦးလှမြင့်(ခ)ဦးလှမြင့်သန်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,37793,2015,2399,M,မွန်ပြည်နယ် ၁၁
Mon State,,Mon State 9,Amyotha,ဒေါက်တာဇော်လင်းထွဋ်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,49364,2015,1996,M,မွန်ပြည်နယ် ၉
Rakhine State,,Rakhine State 7,Amyotha,ဦးမင်းအောင်,မြိုတိုင်းရင်းသားပါတီ,320,2015,9,M,ရခိုင်ပြည်နယ် ၇
Rakhine State,,Rakhine State 7,Amyotha,ဒေါ်မျိုးမြင့်မြင့်မြတ်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,344,2015,123,F,ရခိုင်ပြည်နယ် ၇
Rakhine State,,Rakhine State 8,Amyotha,ဦးကြယ်သာထွန်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,396,2015,180,M,ရခိုင်ပြည်နယ် ၈
Rakhine State,,Rakhine State 2,Amyotha,ဦးမောင်မြ,တစ်သီးပုဂ္ဂလ,476,2015,41,M,ရခိုင်ပြည်နယ် ၂
Rakhine State,,Rakhine State 10,Amyotha,ဦးအုန်းတင်,တစ်သီးပုဂ္ဂလ,942,2015,32,M,ရခိုင်ပြည်နယ် ၁၀
Rakhine State,,Rakhine State 4,Amyotha,ဦးသာထွန်းအေး,ရခိုင်မျိုးချစ်ပါတီ,1016,2015,76,M,ရခိုင်ပြည်နယ် ၄
Rakhine State,,Rakhine State 1,Amyotha,ဦးဝင်းမောင်,တစ်သီးပုဂ္ဂလ,1229,2015,59,M,ရခိုင်ပြည်နယ် ၁
Rakhine State,,Rakhine State 1,Amyotha,ဦးနီအောင်ကျော်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1377,2015,109,M,ရခိုင်ပြည်နယ် ၁
Rakhine State,,Rakhine State 9,Amyotha,ဦးဇော်လေး,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,1517,2015,129,M,ရခိုင်ပြည်နယ် ၉
Rakhine State,,Rakhine State 2,Amyotha,ဦးညိုလှဖြူ,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1551,2015,40,M,ရခိုင်ပြည်နယ် ၂
Rakhine State,,Rakhine State 4,Amyotha,ဦးကျော်သာထွန်း,မြိုတိုင်းရင်းသားဖွံ့ဖြိုးရေးပါတီ(မ.တ.ဖ.ပ),1729,2015,83,M,ရခိုင်ပြည်နယ် ၄
Rakhine State,,Rakhine State 1,Amyotha,ဦးသာစံ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,1737,2015,288,M,ရခိုင်ပြည်နယ် ၁
Rakhine State,,Rakhine State 12,Amyotha,ဦးမျိုးလွင်,လူ့ဘောင်သစ်ဒီမိုကရက်တစ်ပါတီ,1849,2015,49,M,ရခိုင်ပြည်နယ် ၁၂
Rakhine State,,Rakhine State 1,Amyotha,ဦးဦးဘကျော်,ရခိုင်မျိုးချစ်ပါတီ,1882,2015,124,M,ရခိုင်ပြည်နယ် ၁
Rakhine State,,Rakhine State 5,Amyotha,ဦးထွန်းစိန်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1890,2015,38,M,ရခိုင်ပြည်နယ် ၅
Rakhine State,,Rakhine State 2,Amyotha,ဦးအောင်ကျော်ဝင်း(ခ)ကျော်ဝင်းချေ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,1999,2015,47,M,ရခိုင်ပြည်နယ် ၂
Rakhine State,,Rakhine State 2,Amyotha,ဦးမောင်စံလှ,ရခိုင်မျိုးချစ်ပါတီ,2283,2015,96,M,ရခိုင်ပြည်နယ် ၂
Rakhine State,,Rakhine State 4,Amyotha,ဦးဦးကျော်သိန်း,တစ်သီးပုဂ္ဂလ,2423,2015,100,M,ရခိုင်ပြည်နယ် ၄
Rakhine State,,Rakhine State 8,Amyotha,ဦးမောင်သာခင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,2454,2015,887,M,ရခိုင်ပြည်နယ် ၈
Rakhine State,,Rakhine State 2,Amyotha,ဦးထွန်းသိန်း,တစ်သီးပုဂ္ဂလ,2538,2015,141,M,ရခိုင်ပြည်နယ် ၂
Rakhine State,,Rakhine State 9,Amyotha,ဦးအေးထွန်းသာ,ဒိုင်းနက်လူမျိုးများတိုးတက်ရေးပါတီ,2629,2015,94,M,ရခိုင်ပြည်နယ် ၉
Rakhine State,,Rakhine State 4,Amyotha,ဦးဖိုးထွန်းစိန်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,2708,2015,199,M,ရခိုင်ပြည်နယ် ၄
Rakhine State,,Rakhine State 7,Amyotha,ဦးမောင်မဲ,ရခိုင်အမျိုးသားပါတီ,2859,2015,234,M,ရခိုင်ပြည်နယ် ၇
Rakhine State,,Rakhine State 4,Amyotha,ဦးအောင်ထွန်းညို,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,3151,2015,80,M,ရခိုင်ပြည်နယ် ၄
Rakhine State,,Rakhine State 4,Amyotha,ဦးဦးဘစော,မြိုအမျိုးသားဒီမိုကရေစီပါတီ,3275,2015,141,M,ရခိုင်ပြည်နယ် ၄
Rakhine State,,Rakhine State 10,Amyotha,ဦးအောင်သန်း,တစ်သီးပုဂ္ဂလ,3313,2015,83,M,ရခိုင်ပြည်နယ် ၁၀
Rakhine State,,Rakhine State 5,Amyotha,ဦးမောင်အေးစော,တစ်သီးပုဂ္ဂလ,3346,2015,106,M,ရခိုင်ပြည်နယ် ၅
Rakhine State,,Rakhine State 7,Amyotha,ဦးကျော်သိန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,3471,2015,616,M,ရခိုင်ပြည်နယ် ၇
Rakhine State,,Rakhine State 3,Amyotha,ဦးသိန်းမောင်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,3551,2015,143,M,ရခိုင်ပြည်နယ် ၃
Rakhine State,,Rakhine State 6,Amyotha,ဦးမောင်ကျော်ဇံ,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,3763,2015,128,M,ရခိုင်ပြည်နယ် ၆
Rakhine State,,Rakhine State 6,Amyotha,ဦးစံလှကျော်,ချင်းဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,3852,2015,77,M,ရခိုင်ပြည်နယ် ၆
Rakhine State,,Rakhine State 3,Amyotha,ဦးစောသိန်းမောင်,တစ်သီးပုဂ္ဂလ,3953,2015,129,M,ရခိုင်ပြည်နယ် ၃
Rakhine State,,Rakhine State 8,Amyotha,ဦးကျော်ကျော်ဝင်း,ရခိုင်အမျိုးသားပါတီ,4965,2015,554,M,ရခိုင်ပြည်နယ် ၈
Rakhine State,,Rakhine State 5,Amyotha,ဒေါ်စံမညို,မြိုအမျိုးသားဒီမိုကရေစီပါတီ,5638,2015,433,F,ရခိုင်ပြည်နယ် ၅
Rakhine State,,Rakhine State 12,Amyotha,ဦးခင်မောင်ဝင်း,ရခိုင်ပြည်နယ်အမျိုးသားအင်အားစုပါတီ,5751,2015,212,M,ရခိုင်ပြည်နယ် ၁၂
Rakhine State,,Rakhine State 10,Amyotha,ဦးမြင့်မောင်,ရခိုင်ပြည်နယ်အမျိုးသားအင်အားစုပါတီ,6011,2015,189,M,ရခိုင်ပြည်နယ် ၁၀
Rakhine State,,Rakhine State 12,Amyotha,ဦးခင်မောင်ဝင်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,6159,2015,283,M,ရခိုင်ပြည်နယ် ၁၂
Rakhine State,,Rakhine State 9,Amyotha,ဦးမောင်အေးထွန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,7081,2015,3301,M,ရခိုင်ပြည်နယ် ၉
Rakhine State,,Rakhine State 2,Amyotha,ဦးဦးစောလှ,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,7248,2015,488,M,ရခိုင်ပြည်နယ် ၂
Rakhine State,,Rakhine State 4,Amyotha,ဦးလှသာထွန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,9429,2015,1307,M,ရခိုင်ပြည်နယ် ၄
Rakhine State,,Rakhine State 3,Amyotha,ဦးအောင်စိန်ထွန်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,10178,2015,386,M,ရခိုင်ပြည်နယ် ၃
Rakhine State,,Rakhine State 9,Amyotha,ဦးမောင်ကျော်ဇံ,ရခိုင်အမျိုးသားပါတီ,10640,2015,1276,M,ရခိုင်ပြည်နယ် ၉
Rakhine State,,Rakhine State 6,Amyotha,ဦးမောင်မြင့်ရွှေ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,11388,2015,304,M,ရခိုင်ပြည်နယ် ၆
Rakhine State,,Rakhine State 1,Amyotha,ဦးသန်းထွန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,11443,2015,2755,M,ရခိုင်ပြည်နယ် ၁
Rakhine State,,Rakhine State 5,Amyotha,ဦးထွန်းရွှေ,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,12544,2015,1761,M,ရခိုင်ပြည်နယ် ၅
Rakhine State,,Rakhine State 3,Amyotha,ဦးစန်းငွေ,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,14822,2015,1732,M,ရခိုင်ပြည်နယ် ၃
Rakhine State,,Rakhine State 10,Amyotha,ဦးထွန်းသွေး,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,20234,2015,2731,M,ရခိုင်ပြည်နယ် ၁၀
Rakhine State,,Rakhine State 11,Amyotha,ဦးစံရွှေမောင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,20399,2015,812,M,ရခိုင်ပြည်နယ် ၁၁
Rakhine State,,Rakhine State 10,Amyotha,ဦးခင်မောင်ဖြူ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,23112,2015,920,M,ရခိုင်ပြည်နယ် ၁၀
